name,state_id,zips
White Mesa,44,84511
Cannonville,44,84718
Snowville,44,84336
Junction,44,84740
Pine Valley,44,84781
Tabiona,44,84072
Kingston,44,84723 84743
Fairfield,44,84013
Hatch,44,84735
Dutch John,44,84023
Antimony,44,84712
Flaming Gorge,44,84023
Alton,44,84710
Lynndyl,44,84640
Cache,44,84304
Fremont,44,84747
Thompson Springs,44,84540
Tselakai Dezza,44,84512
Brian Head,44,84719
Beryl Junction,44,84714
Randlett,44,84026
Cedar Highlands,44,84720
Ophir,44,84071
Echo,44,84024
Clear Creek,44,84526
Sutherland,44,84624
Oasis,44,84624
Scofield,44,84526
Virginia Beach,46,23459 23451 23453 23452 23455 23457 23456 23454 23460 23461 23462 23464 23450 23458 23463 23465 23466 23467 23471 23479
Richmond,46,23222 23223 23220 23221 23226 23227 23224 23225 23230 23235 23234 23219 23173 23218 23232 23249 23260 23261 23269 23274 23276 23278 23282 23284 23285 23286 23289 23290 23291 23292 23295 23298
Chesapeake,46,23325 23324 23323 23322 23321 23320 23326 23327 23328
Norfolk,46,23509 23508 23507 23504 23503 23502 23505 23518 23510 23513 23517 23551 23523 23511 23501 23506 23514 23515 23519 23529 23541
Arlington,46,22209 22203 22202 22201 22207 22206 22205 22204 22214 22211 22213 20406 22210 22212 22215 22216 22217 22219 22225 22226 22227 22230 22240 22241 22242 22243 22244 22245 22246
Roanoke,46,24014 24015 24016 24017 24011 24012 24013 24001 24002 24003 24004 24005 24006 24007 24008 24009 24010 24022 24023 24024 24025 24026 24027 24028 24029 24030 24031 24032 24033 24034 24035 24036 24037 24038 24040 24042 24043
Newport News,46,23601 23603 23608 23604 23605 23606 23607 23602 23609 23612 23628 23630
Fredericksburg,46,22401 22404 22412
Alexandria,46,22302 22301 22304 22305 22311 22314 22320 22331 22332 22333 22334
Hampton,46,23666 23651 23605 23669 23661 23663 23664 23665 23667 23668 23670 23681
Lynchburg,46,24504 24502 24503 24501 24505 24506 24513 24514
Charlottesville,46,22901 22902 22903 22905 22906 22909
Portsmouth,46,23709 23708 23704 23707 23701 23703 23702 23705
Suffolk,46,23433 23432 23437 23436 23435 23434 23438 23439
Blacksburg,46,24060 24061 24062 24063 24111
Williamsburg,46,23187 23185
Winchester,46,22601 22604
Centreville,46,20120 20124 20121
Dale City,46,22193
Harrisonburg,46,22801 22802 22807 22803
Reston,46,20194 20191 20190 20192 20195 22096
Staunton,46,24401 24402
Leesburg,46,20176 20175 20177 20178
Ashburn,46,20147 20166 20103 20146 20149 20189
Tuckahoe,46,23238 23229 23226 23255 23288
McLean,46,22046 22043 22101 22102 22067 22103 22106 22107 22108 22109
Danville,46,24540 24541
Lake Ridge,46,22192
Annandale,46,22003 22042
Burke,46,22015 22153 22152 22009
Linton Hall,46,20136 20155
Manassas,46,20110 20108
Mechanicsville,46,23116 23111
Oakton,46,22031 22124 22181 22185
Fair Oaks,46,22030 22033 22035
Springfield,46,22151 22150 22156 22159 22161 22313
Martinsville,46,24112 24113 24114 24115
South Riding,46,20152
Petersburg,46,23803 23805 23804
Sterling,46,20164 20167
West Falls Church,46,22042
Short Pump,46,23059 23233
Cave Spring,46,24018
Salem,46,24153 24155 24157
Herndon,46,20170 20172 22095
Chantilly,46,20151 20153
Woodlawn,46,22309
Tysons,46,22102 22182
West Springfield,46,22152
Bailey's Crossroads,46,22041 22311 20206 22350
Fairfax,46,22030 22031 22037
Lincolnia,46,22312
Waynesboro,46,22980
Hopewell,46,23860
Christiansburg,46,24073 24068
Rose Hill,46,22303 22310
Chester,46,23831
McNair,46,20171
Brambleton,46,20148
Montclair,46,22193 22025
Lorton,46,22079 22199
Culpeper,46,22701
Neabsco,46,22191
Cherry Hill,46,22191 22026
Meadowbrook,46,23234 23237
Franconia,46,22310 22315
Front Royal,46,22630
Sudley,46,20109
Franklin Farm,46,22033 20171
Merrifield,46,22031 22042 22180 22081 22082 22119
Idylwood,46,22046 22043
Radford,46,24142 24141 24143
Bon Air,46,23235
Burke Centre,46,22015
Buckhall,46,20110 20111 20112
Laurel,46,23228
Kingstowne,46,22310 22315
Manassas Park,46,20111
Colonial Heights,46,23834
Gainesville,46,20169 20155 20156
Hybla Valley,46,22306
Fort Hunt,46,22306 22307 22308
Bristol,46,24201 24202 24203 24205 24209 37625
Bull Run,46,20109
Groveton,46,22306 22307
Vienna,46,22180 22183
Highland Springs,46,23075 23223
Wolf Trap,46,22181 22182
Purcellville,46,20132 20134
East Highland Park,46,23222 23223
Glen Allen,46,23060 23059 23058
Pulaski,46,24301
Great Falls,46,22066
Falls Church,46,22046 22040
Hollins,46,24020 24019 24050
Kings Park West,46,22032
Stone Ridge,46,20105
Brandermill,46,23112
Broadlands,46,20148
Huntington,46,22303
Timberlake,46,24551 24550 24502
Newington,46,22153 22150 22079 22122
Mount Vernon,46,22309 22121
Sugarland Run,46,20164
Lakeside,46,23228
Newington Forest,46,22153 22079
Lansdowne,46,20147 20176
Poquoson,46,23662
Fairfax Station,46,22030 22032 22039
Madison Heights,46,24572
Dranesville,46,20170
Wakefield,46,22003 22158
Cascades,46,20165
Manchester,46,23225 23235 23236
Lake Monticello,46,22963
Lowes Island,46,20165
Forest,46,24551
Smithfield,46,23430 23431
Wyndham,46,23059
Norton,46,24273
New Baltimore,46,20187
Warrenton,46,20186
Gloucester Point,46,23062 23072 23018 23131 23184
Lake Barcroft,46,22044 22041
George Mason,46,22030 22032 22118
Countryside,46,20165
Yorkshire,46,20111 20113
Stuarts Draft,46,24477
Lexington,46,24450
Independent Hill,46,22193 20112
Dunn Loring,46,22027 22180 22182
Woodburn,46,22031 22003 22042
Triangle,46,22172
Innsbrook,46,23060 23233
Seven Corners,46,22044 22041
Dumbarton,46,23228 23230
Greenbriar,46,22033
Fishersville,46,22980 22939 24401
Richlands,46,24641 24612
Farmville,46,23901 23909
Franklin,46,23851
University of Virginia,46,22903 22904 22908
Lake of the Woods,46,22508
Fair Lakes,46,22030 22033
Long Branch,46,22032
Floris,46,20171 20196
Rockwood,46,23235 23236
Vinton,46,24179
Hollymead,46,22911
Loudoun Valley Estates,46,20148
Laurel Hill,46,22079
Fort Belvoir,46,22060
Wytheville,46,24382
Ashland,46,23005
Abingdon,46,24210 24211 24212
Covington,46,24426
South Boston,46,24592
Collinsville,46,24078 24112
Montrose,46,23223 23231
Big Stone Gap,46,24219
Marion,46,24354
Mantua,46,22031 22034 22036 22116
Strasburg,46,22657
North Springfield,46,22151
Bedford,46,24523
Woodstock,46,22664
Sandston,46,23150 23250 23231
Crozet,46,22932
Woodlake,46,23112
Bellwood,46,23237
Broadway,46,22815
Potomac Mills,46,22192
Belle Haven,46,22306 22307
Belmont,46,20147
Buena Vista,46,24416
Emporia,46,23847
Carrollton,46,23314
Galax,46,24333
South Run,46,22039 22153
Pimmit Hills,46,22043
Bridgewater,46,22812
Aquia Harbour,46,22554
Bensley,46,23234 23237
Rocky Mount,46,24151
Dumfries,46,22026
Chamberlayne,46,23227
Massanetta Springs,46,22801 22846
Fort Lee,46,23801
Crosspointe,46,22039 22079
Dulles Town Center,46,20166
Orange,46,22960
Ettrick,46,23803 23806 23834
Kings Park,46,22151
Quantico Base,46,22134
King George,46,22485
Bealeton,46,22712
Luray,46,22835
Bluefield,46,24605
Clifton Forge,46,24422 24474
Falmouth,46,22405
Spotsylvania Courthouse,46,22553 22551
Altavista,46,24517
South Hill,46,23970 23950
Berryville,46,22611
Tazewell,46,24651 24630 24608
Enon,46,23836
Woodbridge,46,22191 22195
Grottoes,46,24441
Bethel Manor,46,23665
Hayfield,46,22306 22315
Stafford Courthouse,46,22554 22555
Verona,46,24401 24482
Narrows,46,24124
County Center,46,22192
Loch Lomond,46,20110 20111
Lake Land'Or,46,22546
University Center,46,20147
Crewe,46,23930
Mount Hermon,46,24540
Elkton,46,22827
Colonial Beach,46,22443
Shenandoah Farms,46,22630
Southern Gateway,46,22406
Pantops,46,22911
Blackstone,46,23824
Cloverdale,46,24077 24019
Blue Ridge,46,24064
West Point,46,23181
North Shore,46,24121
Lebanon,46,24266
Dahlgren,46,22485
Wise,46,24293
Chincoteague,46,23336
Lake Wilderness,46,22551
Lawrenceville,46,23868
Daleville,46,24083
Oak Grove,46,20166
Windsor,46,23487
Coeburn,46,24230
Pearisburg,46,24134
Timberville,46,22815 22853
Hillsville,46,24343
Merrimac,46,24060
Massanutten,46,22840
Dublin,46,24084
Tappahannock,46,22560
Chase City,46,23924
Matoaca,46,23803
Gloucester Courthouse,46,23061
Shenandoah,46,22849
Fairlawn,46,24141
Ferrum,46,24088
New Market,46,22844
Crimora,46,22980 24431
Lovettsville,46,20180
Ravensworth,46,22151 22160
Amherst,46,24521
Laymantown,46,24175
Mount Jackson,46,22847 22842
Lake Holiday,46,22637 22625
Horse Pasture,46,24148 24165 24112
Stephens City,46,22655
Marshall,46,20198 20115 20116
Raven,46,24649 24612 24639 24640
Mason Neck,46,22079
Moorefield Station,46,20148
Waverly,46,23890
Weyers Cave,46,24486
Patrick Springs,46,24133 24171
Saltville,46,24370
Prince George,46,23875
Gate City,46,24251
Rivanna,46,22947 22907
Cana,46,24317
Lyndhurst,46,22952 22980 24477
Appomattox,46,24522
Castlewood,46,24224
Louisa,46,23093
Hampden-Sydney,46,23943 23901
Pennington Gap,46,24277 24218
Chilhowie,46,24319
Shawneeland,46,22602
East Lexington,46,24450
Haymarket,46,20169 20155 20168
Stanley,46,22851
Dayton,46,22821
Victoria,46,23974
Gordonsville,46,22942
Central Garage,46,23086 23009
Adwolf,46,24354 24319
Shawsville,46,24162 24087
Chatmoss,46,24054 24112
Appalachia,46,24216
Passapatanzy,46,22485
Lake Caroline,46,22546
Plum Creek,46,24073
Warsaw,46,22572
Rural Retreat,46,24368
Chatham,46,24531
Greenville,46,24440
Rustburg,46,24588
Glade Spring,46,24340
Middletown,46,22645
Kilmarnock,46,22482
Stanleytown,46,24168 24055
Exmore,46,23350
Apple Mountain Lake,46,22642
Piney Mountain,46,22911
Claypool Hill,46,24637 24609
Ruckersville,46,22968
Nokesville,46,20181 20182
Honaker,46,24260
Bull Run Mountain Estates,46,20169
Nellysford,46,22958
Springville,46,24630
Henry Fork,46,24151
Clintwood,46,24228
Twin Lakes,46,22968
Stuart,46,24171
Belmont Estates,46,22801
Hurt,46,24563
Arcola,46,20166 20105
Courtland,46,23837
Onancock,46,23417
Weber City,46,24290
Halifax,46,24558
Kenbridge,46,23944
Brightwood,46,22715
Harriston,46,24441
Gretna,46,24557
Bowling Green,46,22427 22428
Buchanan,46,24066
Dryden,46,24277 24243
Clarksville,46,23927
Emory,46,24361 24340
Chester Gap,46,22640 22623
Skyland Estates,46,22642
Union Hall,46,24176
Dooms,46,22980
Glasgow,46,24555
Gratton,46,24651
Brookneal,46,24528
Glenvar,46,24153
Occoquan,46,22192 22125
Pembroke,46,24136
Captains Cove,46,23356
Belview,46,24141 24073
Edinburg,46,22824
Bracey,46,23919
Bassett,46,24055
Amelia Court House,46,23002
Elliston,46,24087
Meadow View,46,24361 24327
Riner,46,24149
Penhook,46,24137
Deltaville,46,23043
Cape Charles,46,23310
Rushmere,46,23430
Cedar Bluff,46,24641 24609
Wattsville,46,23337 23303 23415
Pastoria,46,23421 23301
Westlake Corner,46,24184 24121 24101
Fort Chiswell,46,24382 24360
Maurertown,46,22644
Basye,46,22842 22810
Shenandoah Shores,46,22630
Camptown,46,23851
Craigsville,46,24430
Jonesville,46,24263
Boston,46,23420
Jolivue,46,24401
Pound,46,24279
Prices Fork,46,24060
Fieldale,46,24089
Arrington,46,22922
Grundy,46,24614
Sugar Grove,46,24375
Goochland,46,23063 23014
Independence,46,24348
St. Paul,46,24224 24283
Laurel Park,46,24112
Middleburg,46,20118 20117
Esmont,46,22937
Parksley,46,23421
Mountain Road,46,24558
Keysville,46,23947
Damascus,46,24236
Atlantic,46,23303 23442
Blue Ridge Shores,46,23093
Cluster Springs,46,24520 24592
Riverdale,46,24592
Atkins,46,24311
Concord,46,24538
Rich Creek,46,24147
Riverview,46,24230
New River,46,24141
Tangier,46,23440
Motley,46,24563 24557
Ridgeway,46,24148
Opal,46,22712 20186
Remington,46,22734
Round Hill,46,20141 20142
Oak Level,46,24055
New Hope,46,22980 24401 24467 24431 24437 24469
Saluda,46,23149
Selma,46,24474
Hamilton,46,20158 20159
Dahlgren Center,46,22448
Boyce,46,22620
Shenandoah Retreat,46,20135
Scottsville,46,24590
Montvale,46,24064 24122
Seven Mile Ford,46,24354
Villa Heights,46,24112
Blairs,46,24527 24540
La Crosse,46,23950
Jarratt,46,23867 23870
Lafayette,46,24087
Sherando,46,22952 24477
Mathews,46,23109
Dante,46,24237 24272
Quantico,46,22134 22135
Benns Church,46,23314 23430
Wintergreen,46,22958 22967
Gasburg,46,23887 23857
Boykins,46,23827
Horntown,46,23395
Mineral,46,23117
Charlotte Court House,46,23923
Metompkin,46,23421
Drakes Branch,46,23937
Onley,46,23417 23418
Hot Springs,46,24445
Lovingston,46,22949
Sandy Level,46,24148 24054
McKenney,46,23872
Mappsville,46,23407 23359 23308
Accomac,46,23301
New Kent,46,23124
Fairview Beach,46,22485
Nassawadox,46,23413
Haysi,46,24256
Ivanhoe,46,24350
Ivy,46,22901 22903 22945
Urbanna,46,23175
Mount Crawford,46,22841
Nelsonia,46,23407 23414 23308
Cheriton,46,23310 23316
Fries,46,24330 24333
Mount Sidney,46,24467
Dillwyn,46,23936
Max Meadows,46,24382 24360
McMullin,46,24354
Floyd,46,24091
Tasley,46,23301 23441
Troutville,46,24175
Savageville,46,23417
Boydton,46,23917
Sedley,46,23878
Burkeville,46,23922
Keokee,46,24265
Irvington,46,22480
Cumberland,46,23040
Montross,46,22520
Melfa,46,23410
Stanardsville,46,22973
Draper,46,24324
Clover,46,23962 24534
Goshen,46,24439
Bloxom,46,23308
King William,46,23086
Nickelsville,46,24271
Bland,46,24315
Iron Gate,46,24448
Sussex,46,23882 23884 23890
Gwynn,46,23064 23066
Pocahontas,46,24635
Powhatan,46,23139
Fincastle,46,24090
Eastville,46,23347 23310
Claremont,46,23899
Flint Hill,46,22640 22627
Shipman,46,22971
Quinby,46,23423
White Stone,46,22578
Chase Crossing,46,23357
Yorktown,46,23690
Makemie Park,46,23442
Ivor,46,23866
Hiwassee,46,24347
Southampton Meadows,46,23851
Dungannon,46,24245
Newsoms,46,23874
Clinchco,46,24226
Clifton,46,20124
Callaghan,46,24426
Toms Brook,46,22660
Bayside,46,23417
Alberta,46,23821
Brodnax,46,23920
Free Union,46,22901 22940
Temperanceville,46,23442
Parrott,46,24132
Dendron,46,23888 23846 23839
Vansant,46,24656 24614 24631
Madison,46,22727
Schuyler,46,22969
Ebony,46,23845
The Plains,46,20198
Boones Mill,46,24065
Saxis,46,23427
Pungoteague,46,23420 23422
Pamplin City,46,23958
Sperryville,46,22740
Painter,46,23420
Wachapreague,46,23480
Hanover,46,23069
Harborton,46,23389
Surry,46,23883 23881
Phenix,46,23959
Augusta Springs,46,24411 24430
Low Moor,46,24457
Port Royal,46,22538 22535
Big Island,46,24526
Lunenburg,46,23974 23952
Nathalie,46,24577
Hallwood,46,23359
Belspring,46,24058
Ewing,46,24248
Greenbush,46,23357
Stony Creek,46,23882
Cleveland,46,24225
Carrsville,46,23315 23851
Churchville,46,24421
Whitesville,46,23421
Gargatha,46,23421
Hillsboro,46,20132
Keller,46,23401 23420
Troutdale,46,24378
Scotland,46,23883
Catlett,46,20119
Templeton,46,23805
Yogaville,46,23921
Thynedale,46,23924
New Castle,46,24127
Fairview,46,23924
Capron,46,23829
Cats Bridge,46,23420
Virgilina,46,24598
Monterey,46,24465
Modest Town,46,23308
Scottsburg,46,24589
Washington,46,22747
Columbia,46,23038
Bobtown,46,23410
Southside Chesconessex,46,23417
Branchville,46,23828
Middlebrook,46,24401 24459
St. Charles,46,24282
Heathsville,46,22473
Calverton,46,20119 22728 20138
Deerfield,46,24432
King and Queen Court House,46,23085
Union Level,46,23970
Palmyra,46,22963
Warfield,46,23889
Nottoway Court House,46,23930 23955
Oak Hall,46,23416 23396
Glen Lyn,46,24093
Sanford,46,23426 23442
Midland,46,22728
New Church,46,23395 23415
Allisonia,46,24347
Duffield,46,24244
Snowville,46,24347
Baskerville,46,23915 23970
Lee Mont,46,23421
Mappsburg,46,23420 23423
Clinchport,46,24244
Savage Town,46,23420
Charles City,46,23030
Buckingham Courthouse,46,23921
Lancaster,46,22503
Fancy Gap,46,24328
Deep Creek,46,23417
Greenbackville,46,23356
Burlington,45,05405 05401 05408 05406
Barre,45,05641
South Burlington,45,05403 05407
Rutland,45,05701 05702
Essex Junction,45,05452
St. Albans,45,05478 05479
Montpelier,45,05602 05603 05604 05620 05633
Winooski,45,05404
Bellows Falls,45,05101
Newport,45,05855
Lyndonville,45,05851 05849
West Brattleboro,45,05301
Vergennes,45,05491
White River Junction,45,05001 05009
Morrisville,45,05661
Manchester Center,45,05255
North Bennington,45,05257
Wilder,45,05001
Enosburg Falls,45,05450
South Barre,45,05641 05670
Graniteville,45,05654
Island Pond,45,05846
Jeffersonville,45,05464
Orleans,45,05860
East Barre,45,05641
South Royalton,45,05068
North Springfield,45,05150 05156
Derby Line,45,05830
North Troy,45,05859
Derby Center,45,05829
Saxtons River,45,05154
East Middlebury,45,05740 05753
Websterville,45,05641 05678
Ascutney,45,05151 05089
South Shaftsbury,45,05262
Wells River,45,05081
West Burke,45,05871
Proctorsville,45,05153
Quechee,45,05059 05001
Newport Center,45,05857
Greensboro Bend,45,05842
North Hartland,45,05052
Jacksonville,45,05342
Beecher Falls,45,05903 05902
North Westminster,45,05101 05158
Old Bennington,45,05201
Perkinsville,45,05151
East Burke,45,05832
Seattle,47,98109 98108 98104 98107 98106 98101 98103 98102 98105 98154 98122 98121 98126 98125 98178 98174 98177 98144 98146 98195 98199 98118 98119 98116 98117 98115 98112 98164 98134 98136 98133 98111 98113 98114 98124 98127 98129 98139 98141 98145 98161 98165 98170 98175 98181 98185 98191 98194
Spokane,47,99201 99203 99202 99205 99204 99207 99208 99224 99223 99001 99212 99209 99210 99219 99220 99252 99256 99258 99260
Kennewick,47,99337 99336 99338
Bremerton,47,98312 98314 98310 98367 98337
Tacoma,47,98422 98421 98402 98403 98404 98405 98408 98409 98406 98407 98465 98416 98418 98444 98401 98411 98412 98413 98415 98417 98419 98471 98481 98490
Olympia,47,98501 98502 98506 98504 98507 98508 98511
Vancouver,47,98684 98664 98665 98660 98661 98662 98663 98682 98683 98687
Marysville,47,98271 98270
Bellevue,47,98004 98005 98006 98007 98008 98009 98015
Yakima,47,98901 98903 98902 98908 98904 98907
Kent,47,98031 98030 98032 98042 98035 98064 98089
Bellingham,47,98229 98225 98226 98228
Everett,47,98207 98204 98205 98203 98201 98208 98275 98206 98213
Renton,47,98059 98058 98057 98056 98055
Spokane Valley,47,99206 99016 99212 99216 99037 99211 99213 99215
Federal Way,47,98023 98001 98003 98063 98093
Kirkland,47,98034 98033 98011 98083
Auburn,47,98001 98002 98092
Pasco,47,99301 99302
Wenatchee,47,98801
Redmond,47,98052 98073
Mount Vernon,47,98274 98273
Longview,47,98632
Sammamish,47,98029 98075 98074
Lakewood,47,98499 98498 98496 98497
South Hill,47,98375 98374 98373
Richland,47,99352 99354
Walla Walla,47,99362
Shoreline,47,98155 98177 98133 98160
Lacey,47,98503 98516 98509
Burien,47,98146 98148 98168 98166 98062
Bothell,47,98021 98011 98041
Centralia,47,98531
Edmonds,47,98026 98020
Puyallup,47,98372 98371 98374 98373 98352
Issaquah,47,98029 98027
Lynnwood,47,98037 98036 98046
Moses Lake,47,98837
Parkland,47,98444 98445 98447 98448
Oak Harbor,47,98277
Pullman,47,99164 99163
University Place,47,98466 98467 98464
Lake Stevens,47,98258 98205
Spanaway,47,98387 98445
Des Moines,47,98148 98198
Aberdeen,47,98520
SeaTac,47,98158 98148 98198 98168 98188 98131
Graham,47,98338
Maple Valley,47,98038
Snoqualmie,47,98065
Mercer Island,47,98040
Bainbridge Island,47,98110 98061
Camas,47,98607
Ellensburg,47,98926
Orchards,47,98682
Port Angeles,47,98363 98362
Mill Creek East,47,98012
Tumwater,47,98501 98512
North Lynnwood,47,98087 98037
Kenmore,47,98028 98034
Frederickson,47,98387 98375 98446
Cottage Lake,47,98072 98077
Silver Firs,47,98296 98012 98208
Sequim,47,98382
Union Hill-Novelty Hill,47,98053 98077
Eastmont,47,98208
Silverdale,47,98311 98370 98383
Mukilteo,47,98275
Mountlake Terrace,47,98043
Battle Ground,47,98604
Hazel Dell,47,98665
Covington,47,98042
Bonney Lake,47,98391
Martha Lake,47,98087 98012 98208
Bothell West,47,98021 98036 98012
Salmon Creek,47,98686 98685
Mill Creek,47,98012 98082
Arlington,47,98223
Tukwila,47,98108 98178 98168 98188 98138 98190
Shelton,47,98584
Fairwood,47,98058
Monroe,47,98272
Five Corners,47,98662
Grandview,47,98935 98930
Anacortes,47,98221
Lynden,47,98264
Bryn Mawr-Skyway,47,98178
Sunnyside,47,98944
Yelm,47,98576 98597
Camano,47,98282
Washougal,47,98671
White Center,47,98106 98146 98168
Elk Plain,47,98387 98338
West Richland,47,99320 99353
Ferndale,47,98248
Port Orchard,47,98366 98367
Toppenish,47,98948
East Wenatchee,47,98802
Lake Forest Park,47,98155
Lakeland South,47,98001 98003
Artondale,47,98335
Woodinville,47,98072
Fort Lewis,47,98439 98433
Edgewood,47,98372 98371
Lakeland North,47,98001
Lake Tapps,47,98391
Othello,47,99344
Cheney,47,99004
Kelso,47,98626 98632
Minnehaha,47,98661
Newcastle,47,98059 98056
Enumclaw,47,98022
Sedro-Woolley,47,98284
Prairie Ridge,47,98360 98391
Maltby,47,98021 98296 98072 98077
East Renton Highlands,47,98027 98059 98038
Bothell East,47,98021 98012
Poulsbo,47,98370
Lake Morton-Berrydale,47,98092 98042
Liberty Lake,47,99019 99016
Gig Harbor,47,98332 98335
Sumner,47,98390
Vashon,47,98070 98013
Lake Stickney,47,98087 98204
Fife,47,98424
Snohomish,47,98290 98291
Midland,47,98404 98445
Port Townsend,47,98368
Alderwood Manor,47,98036
Mount Vista,47,98642 98686
DuPont,47,98327
Airway Heights,47,99224 99001
Birch Bay,47,98230
College Place,47,99324 99362
Sultan,47,98294
Burlington,47,98233
Ridgefield,47,98642
Picnic Point,47,98026 98087
Felida,47,98685
Summit,47,98371 98373 98446
Montesano,47,98563
Hoquiam,47,98550
Orting,47,98360
Terrace Heights,47,98901
Summit View,47,98375 98373
Quincy,47,98848
Milton,47,98003 98354
Ephrata,47,98823
Omak,47,98841
Duvall,47,98019
Selah,47,98942
Sudden Valley,47,98229
Granite Falls,47,98252
Chehalis,47,98532
Waller,47,98404 98371 98443
Wapato,47,98951
Lake Shore,47,98665 98685
North Bend,47,98045
Clarkston,47,99403
Stanwood,47,98292
Tanglewilde,47,98503 98516
Hobart,47,98038 98025
Pacific,47,98001 98047
Mead,47,99021
Parkwood,47,98366
Barberton,47,98662 98686 98666 98668
Brier,47,98036
Woodland,47,98674
Fircrest,47,98466
Clover Creek,47,98445 98446
Normandy Park,47,98166
Bangor Base,47,98315
Ocean Shores,47,98569
Otis Orchards-East Farms,47,99025 99027
Steilacoom,47,98388
Prosser,47,99350
Wollochet,47,98335
North Fort Lewis,47,98433
Clarkston Heights-Vineland,47,99403
Chelan,47,98816
Union Gap,47,98903
Country Homes,47,99208 99218 99251
Finley,47,99337
West Clarkston-Highland,47,99403
Woods Creek,47,98272
Manchester,47,98366
Blaine,47,98230 98231
Tracyton,47,98311 98310 98393
Connell,47,99326
East Port Orchard,47,98366
Cavalero,47,98258 98205
Hockinson,47,98606
Mattawa,47,99349
Colville,47,99114
Town and Country,47,99208
Maplewood,47,98332
Buckley,47,98321
Medical Lake,47,99022
Everson,47,98247
Cashmere,47,98815
Black Diamond,47,98010
Benton City,47,99320
Belfair,47,98528
Moses Lake North,47,98837
Chain Lake,47,98290
Rosedale,47,98332
Suquamish,47,98392 98370
Deer Park,47,99006
Forks,47,98331
Wauna,47,98329
Raymond,47,98577
Venersborg,47,98604
Esperance,47,98026
Prairie Heights,47,98321
Peaceful Valley,47,98295 98244 98266
Moxee,47,98936 98901
Marietta-Alderwood,47,98225 98226
Longbranch,47,98349 98351
Kalama,47,98625
Bunk Foss,47,98290 98205
Fox Island,47,98333
Cle Elum,47,98943 98922
Bethel,47,98367
Larch Way,47,98087 98037
Granger,47,98932
Key Center,47,98349 98329 98394 98395
Longview Heights,47,98632
Mirrormont,47,98027
Lake Goodwin,47,98223 98292 98271
Boulevard Park,47,98108 98168
Sunnyslope,47,98801
Maple Heights-Lake Desire,47,98058
Clearview,47,98296 98012 98072
Lake Cassidy,47,98223 98258 98270
Indianola,47,98342 98346 98370
La Conner,47,98257
Goldendale,47,98620
Three Lakes,47,98290
Canyon Creek,47,98223 98252
Hansville,47,98340 98346
La Center,47,98629 98642
Leavenworth,47,98826
Clyde Hill,47,98004
McChord AFB,47,98439 98438
Grand Mound,47,98579 98531
North Yelm,47,98597
Burbank,47,99323
Ahtanum,47,98903 98908 98909
Elma,47,98541
Fairchild AFB,47,99011
Lake Holm,47,98092
Medina,47,98039
Port Angeles East,47,98362
Port Hadlock-Irondale,47,98325 98368 98339
Canterwood,47,98332
Algona,47,98001 98047
Central Park,47,98520
Meadowdale,47,98026
High Bridge,47,98296 98272
Zillah,47,98953
Rochester,47,98579
Eatonville,47,98328
Navy Yard City,47,98312
Fobes Hill,47,98290
Lochsloy,47,98258
Castle Rock,47,98611
Alderton,47,98390 98372 98374
Colfax,47,99111
Meadow Glade,47,98604
Chico,47,98312 98383
Carson,47,98610
Port Ludlow,47,98365
Warden,47,98857
Gleed,47,98937 98908
Sisco Heights,47,98223
Desert Aire,47,99349
Newport,47,99156
White Salmon,47,98672
Chewelah,47,99109
Fords Prairie,47,98531
Brush Prairie,47,98606 98662
South Creek,47,98580 98387 98338
Stansberry Lake,47,98329
Bridgeport,47,98813
Warm Beach,47,98292
Dayton,47,99328
Okanogan,47,98840
Riverbend,47,98045
Friday Harbor,47,98250
Mabton,47,98935
Geneva,47,98229
Shadow Lake,47,98058 98038
Cathcart,47,98296
Fall City,47,98024
Allyn,47,98524
Arlington Heights,47,98223
Whidbey Island Station,47,98277 98278
Fife Heights,47,98422 98424
Brewster,47,98812
Gold Bar,47,98251
Burley,47,98359 98367 98322
Rainier,47,98576
Carnation,47,98014
Royal City,47,99357
Southworth,47,98366 98384 98386
Kingston,47,98346
Freeland,47,98249
Westport,47,98595
Walla Walla East,47,99362
Napavine,47,98565 98532
Lofall,47,98370
Coupeville,47,98239
Fern Prairie,47,98607
North Puyallup,47,98372
Enetai,47,98310
Amboy,47,98601 98675
Tenino,47,98589
South Wenatchee,47,98801
Bryant,47,98223
Millwood,47,99206 99212
Yacolt,47,98675
Big Lake,47,98274
Ravensdale,47,98051 98038
McCleary,47,98557
Ocean Park,47,98640 98637
Davenport,47,99122
Monroe North,47,98290 98272
West Pasco,47,99301
Lewisville,47,98604 98622
Kayak Point,47,98292
South Bend,47,98586 98577
Oroville,47,98844
Cascade Valley,47,98837
Cosmopolis,47,98520 98563 98537
Ritzville,47,99169
Kettle Falls,47,99141
Wilderness Rim,47,98045
Nooksack,47,98247 98276
Soap Lake,47,98851
Stevenson,47,98648
Rocky Point,47,98312
Ames Lake,47,98053 98014
McMillin,47,98360 98374
Sumas,47,98295
Dallesport,47,98617 98635
Kittitas,47,98934 98926
Long Beach,47,98631
Home,47,98349
Purdy,47,98332
Winlock,47,98596
Darrington,47,98241
Pomeroy,47,99347
Woodway,47,98020
Lake Marcel-Stillwater,47,98014
Manson,47,98831
Duluth,47,98642
Tieton,47,98947
Swede Heaven,47,98223
Asotin,47,99402
Entiat,47,98822
Garrett,47,99362
Waitsburg,47,99361
Waterville,47,98858
Basin City,47,99343
